Case#,name,fe1,fe2,fe3,fe4,fe5,fe6,fe7,fe8,fe9,fe10,fe11,fe12,fe13,fe14,fe15,fe16,fe17,fe18,fe19,fe20,fe21,fe22,fe23,fe24,fe25,fe26,fe27,fe28,fe29,fe30,fe31,fe32,fe33,fe34,fe35,fe36,fe37,fe38,fe39,fe40,fe41,fe42,fe43,fe44,fe45,fe46,fe47,fe48,fe49,fe50,fe51,fe52,fe53,fe54,fe55,fe56,fe57,fe58,fe59,fe60,fe61,fe62,fe63,fe64,fe65,fe66,fe67,fe68,fe69,fe70,fe71,fe72,fe73,fe74,fe75,fe76,fe77,fe78,fe79,fe80,fe81,fe82,fe83,fe84,fe85,fe86,fe87,fe88,fe89,fe90,fe91,fe92,fe93,fe94,fe95,fe96,fe97,fe98,fe99,fe100,fe101,fe102,fe103,fe104,fe105,fe106,fe107,fe108,fe109,fe110,fe111,fe112,fe113,fe114,fe115,fe116,fe117,fe118,fe119,fe120,fe121,fe122,fe123,fe124,fe125,fe126,fe127,fe128
95,Taylor Russell,-0.07723134756088257,0.04618352651596069,0.04544007033109665,-0.07060271501541138,-0.02388162352144718,0.0065232086926698685,-0.004610566422343254,-0.10972442477941513,0.13552291691303253,-0.10695008933544159,0.2742648124694824,0.015779783949255943,-0.2117156982421875,-0.11740846186876297,-0.03435833752155304,0.21196794509887695,-0.16272126138210297,-0.17647236585617065,-0.028465693816542625,0.0033836839720606804,-0.013299185782670975,-0.01256015244871378,0.05177455395460129,0.18718253076076508,-0.07025650888681412,-0.35820820927619934,-0.04814951866865158,-0.09496486186981201,-0.07095789909362793,0.0009032958187162876,-0.03653290867805481,0.12622925639152527,-0.25837892293930054,-0.003643898293375969,-0.01943179778754711,0.11770486831665039,-0.01604180783033371,-0.03494511544704437,0.147611603140831,0.07472533732652664,-0.213288351893425,-0.00426329392939806,0.11281592398881912,0.25380709767341614,0.23211011290550232,-0.05509938299655914,0.0502011701464653,-0.044381070882081985,0.019190451130270958,-0.28046101331710815,0.018941309303045273,0.09440060704946518,0.11447034031152725,0.06231021136045456,0.030744988471269608,-0.2304658442735672,0.017271675169467926,0.06956866383552551,-0.14597918093204498,0.027675984427332878,-0.09613882005214691,-0.03327690064907074,0.02016438916325569,-0.01306550856679678,0.3335646390914917,0.15363474190235138,-0.1372547149658203,-0.1134350374341011,0.1773945391178131,-0.15654060244560242,-0.0540936142206192,0.1014459878206253,-0.13951760530471802,-0.19106663763523102,-0.3117832839488983,0.039993129670619965,0.377503901720047,0.11867336928844452,-0.23726917803287506,0.11569412052631378,-0.11074291914701462,-0.026026418432593346,0.0411163829267025,0.17994007468223572,0.008076688274741173,0.07840867340564728,-0.11281109601259232,-0.027463652193546295,0.17307934165000916,0.039181143045425415,-0.05078132823109627,0.26799988746643066,-0.01686069741845131,0.0032800110056996346,0.13139662146568298,0.060356255620718,-0.04076266661286354,-0.024062946438789368,-0.2482261210680008,-0.07423475384712219,-0.13747534155845642,-0.05244831740856171,-0.06145394220948219,0.03855525702238083,-0.19678440690040588,0.08310239762067795,0.012826827354729176,-0.046215251088142395,-0.03179497271776199,0.05277553200721741,-0.06639263778924942,-0.060427226126194,0.09150311350822449,-0.29880285263061523,0.18852119147777557,0.13482514023780823,0.04097606986761093,0.19423604011535645,0.08637683093547821,0.11036719381809235,-0.035541899502277374,-0.08494295924901962,-0.08239150047302246,-0.0025621589738875628,0.08100909739732742,-0.08031746000051498,0.08981334418058395,0.03455246239900589
96,Taylor Russell,-0.12534798681735992,0.06896177679300308,0.05366668105125427,-0.04937227815389633,-0.04146768897771835,-0.027027543634176254,0.013676676899194717,-0.11030194163322449,0.1500508040189743,-0.061169203370809555,0.28076159954071045,-0.0030757859349250793,-0.2421308308839798,-0.06658048927783966,-0.060903504490852356,0.1940760761499405,-0.14944377541542053,-0.15584495663642883,-0.04988913983106613,0.013476798310875893,0.0402657724916935,-0.010173976421356201,0.05120916664600372,0.15114212036132812,-0.07612545788288116,-0.33622366189956665,-0.06186256557703018,-0.09666662663221359,-0.1215418353676796,-0.09847226738929749,-0.0019909637048840523,0.1499195545911789,-0.2409377247095108,-0.01292705349624157,-0.031311530619859695,0.10019074380397797,-0.03154271841049194,-0.046306394040584564,0.14691872894763947,0.05743521451950073,-0.2133532464504242,0.018238641321659088,0.059956178069114685,0.287628710269928,0.2250974476337433,-0.013204631395637989,0.020334843546152115,-0.044180728495121,-0.03134651854634285,-0.2815416753292084,0.008589142933487892,0.10374490916728973,0.1100439578294754,0.08833373337984085,-0.020866699516773224,-0.23030012845993042,0.028839092701673508,0.010329408571124077,-0.15630805492401123,-0.0364416167140007,-0.05485482141375542,-0.053343210369348526,0.027723437175154686,-0.011527792550623417,0.35116538405418396,0.16366730630397797,-0.1512005478143692,-0.06333886086940765,0.15811285376548767,-0.15471544861793518,-0.062210530042648315,0.09582222253084183,-0.16174077987670898,-0.19792532920837402,-0.28442808985710144,0.02208392322063446,0.3658546805381775,0.08701466023921967,-0.23767772316932678,0.05362967029213905,-0.16500870883464813,0.016163090243935585,-0.03239436447620392,0.14463329315185547,-0.03450822830200195,0.1040034294128418,-0.10457447916269302,-0.008265783078968525,0.19095666706562042,0.021979812532663345,-0.08422251790761948,0.29851481318473816,0.028764110058546066,-0.029575232416391373,0.12443029135465622,0.03718823939561844,0.03799321502447128,-0.06035354733467102,-0.19993317127227783,-0.0631677433848381,-0.12067899107933044,-0.06905645877122879,-0.08876629173755646,0.08316034823656082,-0.2401803582906723,0.12538938224315643,0.023156749084591866,-0.02897186577320099,-0.055995747447013855,0.033910226076841354,-0.05336469039320946,-0.04461260139942169,0.10584113001823425,-0.3268037438392639,0.18638020753860474,0.17791391909122467,0.06397021561861038,0.17570428550243378,0.023701513186097145,0.09077387303113937,-0.06075192242860794,-0.07047707587480545,-0.09819027036428452,-0.004663936328142881,0.11033505201339722,-0.028731470927596092,0.08284899592399597,0.057868942618370056
97,Taylor Russell,-0.06901291757822037,0.03928456827998161,0.012305697426199913,-0.04286649078130722,-0.0814506933093071,-0.010185692459344864,-0.016637250781059265,-0.04501340538263321,0.12238745391368866,-0.01706535927951336,0.29247617721557617,0.05177507922053337,-0.24910762906074524,-0.07878898084163666,-0.10319636762142181,0.19961246848106384,-0.13857004046440125,-0.14913742244243622,-0.022625265643000603,0.015557466074824333,0.04314427450299263,-0.012425454333424568,0.039567142724990845,0.11876139789819717,-0.05769260972738266,-0.340465247631073,-0.016857273876667023,-0.09591404348611832,-0.0913989394903183,-0.09352094680070877,0.051922757178545,0.13707773387432098,-0.23574702441692352,0.012626243755221367,-0.015476925298571587,0.08658356219530106,0.008881409652531147,-0.040122587233781815,0.20105578005313873,0.0897560566663742,-0.23957881331443787,0.03732000291347504,0.05427807942032814,0.290346622467041,0.21755534410476685,-0.010593959130346775,0.03828848898410797,-0.054080892354249954,0.03749837726354599,-0.26742246747016907,0.028688307851552963,0.14833059906959534,0.09804754704236984,0.03985128924250603,-0.052991755306720734,-0.181395024061203,0.045276544988155365,0.06735596060752869,-0.2052668333053589,-0.0456831157207489,-0.053275544196367264,0.008559470996260643,0.025764744728803635,-0.005279247183352709,0.3198727071285248,0.15547685325145721,-0.1271204948425293,-0.10815407335758209,0.16952985525131226,-0.16634291410446167,-0.08390218764543533,0.08657125383615494,-0.16718918085098267,-0.17332206666469574,-0.2562391757965088,0.005835414864122868,0.3493480384349823,0.05084462836384773,-0.22234787046909332,0.09533664584159851,-0.1538548618555069,-0.013045243918895721,0.029216907918453217,0.11216554790735245,0.02205735631287098,0.03975367546081543,-0.11844583600759506,-0.0440034493803978,0.23324547708034515,0.009296281263232231,-0.05951268598437309,0.2758214771747589,0.02839553728699684,-0.030567118898034096,0.11229677498340607,0.06748762726783752,0.008381402119994164,0.0015082177706062794,-0.18194828927516937,-0.07939814776182175,-0.10548392683267593,-0.04413507133722305,-0.05009489506483078,0.053300641477108,-0.24022886157035828,0.10411287099123001,0.012141420505940914,0.020694106817245483,0.004334434401243925,0.02265358716249466,-0.045187994837760925,-0.0644368976354599,0.11531921476125717,-0.2765659689903259,0.26682713627815247,0.126466765999794,0.043676599860191345,0.12850821018218994,0.07073204964399338,0.08383320271968842,-0.049088362604379654,-0.11158259958028793,-0.13272039592266083,-0.014785917475819588,0.05956888571381569,-0.05038362741470337,0.0782129243016243,0.03729621320962906
98,Taylor Russell,-0.10281538963317871,0.055237047374248505,0.03064783290028572,-0.10667647421360016,-0.04499669373035431,0.007116353139281273,-0.024018947035074234,-0.15287822484970093,0.1523301601409912,-0.07106003165245056,0.271889328956604,-0.000767887569963932,-0.185558021068573,-0.13631753623485565,-0.08514414727687836,0.17481361329555511,-0.1784086525440216,-0.21556568145751953,-0.002868756651878357,-0.0007842183113098145,0.08003312349319458,0.02814362198114395,0.01618911325931549,0.13654109835624695,-0.12333084642887115,-0.37418490648269653,-0.020003166049718857,-0.09804746508598328,-0.0881628766655922,-0.08176026493310928,0.1006886437535286,0.16655531525611877,-0.2632637023925781,0.07607755064964294,-0.019744042307138443,0.09410355985164642,0.018219083547592163,-0.038684822618961334,0.14443223178386688,0.08150964230298996,-0.2265452891588211,-0.02915465459227562,0.11830061674118042,0.21515388786792755,0.26862627267837524,-0.01936991885304451,-0.027494754642248154,-0.034516192972660065,0.05598227679729462,-0.2767547070980072,-0.03237764909863472,0.15335914492607117,0.08229884505271912,0.06910960376262665,0.014621223323047161,-0.17035293579101562,-0.029358718544244766,0.030570052564144135,-0.1973160207271576,0.019764788448810577,-0.10145410895347595,-0.07982891798019409,-0.04286165535449982,-0.09993258863687515,0.2559267282485962,0.15460827946662903,-0.13403557240962982,-0.12336841970682144,0.17555999755859375,-0.18917451798915863,-0.14043007791042328,0.09327317029237747,-0.155146524310112,-0.1814969778060913,-0.2716088593006134,-0.019292261451482773,0.2650129497051239,0.0973430648446083,-0.20098300278186798,0.08860106766223907,-0.07346774637699127,0.02815532311797142,-0.04928610473871231,0.08281276375055313,0.01485765352845192,0.029739782214164734,-0.04601568728685379,-0.05854390561580658,0.21284984052181244,0.04417739436030388,-0.060851775109767914,0.3141748607158661,-0.11239239573478699,-0.002022814005613327,0.06083907186985016,0.02209499478340149,0.00601503811776638,0.005240317899733782,-0.17097438871860504,-0.09818124026060104,-0.09643633663654327,-0.047880347818136215,-0.00947439856827259,0.06381072103977203,-0.21606436371803284,0.09159322828054428,-0.01567196100950241,0.02757531777024269,0.018289363011717796,0.05172440782189369,-0.0997145026922226,-0.03821820393204689,0.13679052889347076,-0.26819849014282227,0.3104047477245331,0.1477847844362259,0.06107530742883682,0.14711503684520721,0.08627016097307205,0.09602946043014526,-0.05364653468132019,-0.07212769985198975,-0.07988033443689346,-0.03989552706480026,0.07311896234750748,-0.07703904807567596,0.04060911387205124,0.007511449046432972
99,Usher Raymond,-0.15992306172847748,0.15309520065784454,0.07597432285547256,-0.03339141979813576,-0.011167687363922596,-0.07070925086736679,-0.06897832453250885,-0.021322887390851974,0.17795316874980927,-0.08749473094940186,0.3314187526702881,0.0633406937122345,-0.19149109721183777,-0.19527287781238556,-0.01970776543021202,0.13079704344272614,-0.11842048913240433,-0.06958083808422089,-0.058927372097969055,-0.076312355697155,-0.016858737915754318,-0.04449544474482536,0.01874653436243534,0.015776844695210457,-0.08083503693342209,-0.3694530725479126,-0.08037485927343369,-0.14941635727882385,0.08047930896282196,-0.15459103882312775,-0.10859298706054688,0.04110747575759888,-0.18030677735805511,-0.13774707913398743,-0.024640852585434914,0.039104264229536057,0.008685257285833359,0.04467546194791794,0.16569536924362183,0.0025244299322366714,-0.05839577689766884,-0.08752968162298203,0.011156205087900162,0.30532532930374146,0.22378431260585785,0.0760146975517273,0.01714428886771202,0.06774477660655975,0.14034678041934967,-0.22657722234725952,0.07138805091381073,0.08571519702672958,0.19476065039634705,0.06834429502487183,0.05898745357990265,-0.132558673620224,-0.01907404698431492,0.14887121319770813,-0.19948072731494904,0.11629076302051544,0.0034891879186034203,-0.11438731849193573,-0.17880594730377197,0.00025432626716792583,0.35691916942596436,0.1299317330121994,-0.17698249220848083,-0.08370616286993027,0.26344025135040283,-0.08751287311315536,0.03233401104807854,0.004009137861430645,-0.12051452696323395,-0.15353193879127502,-0.21867018938064575,0.12529897689819336,0.244684636592865,0.1979321837425232,-0.2089550495147705,0.03531002998352051,-0.16422311961650848,-0.010895938612520695,-0.05453132465481758,0.021247509866952896,-0.09491851180791855,0.039287399500608444,-0.07859200984239578,-0.05320505052804947,0.11800578981637955,0.07045569270849228,-0.009222554974257946,0.26496046781539917,-0.05995095148682594,0.07915694266557693,0.0064422148279845715,-0.0500447079539299,-0.1061033308506012,-0.1104419007897377,-0.141218364238739,-0.07541394978761673,0.07061615586280823,-0.13986343145370483,-0.03939571604132652,0.10545822232961655,-0.17343229055404663,0.13127297163009644,-0.021760806441307068,0.12958964705467224,0.037369705736637115,0.03796574845910072,-0.07119531184434891,-0.09180745482444763,0.13162575662136078,-0.2050313949584961,0.25816458463668823,0.1686878502368927,0.09918320178985596,0.1322692632675171,0.12134046107530594,0.007932210341095924,0.05866861343383789,-0.06496600806713104,-0.14595860242843628,-0.09416170418262482,0.06337638199329376,-0.1392456442117691,0.05066438391804695,0.037916019558906555
100,Usher Raymond,-0.24247941374778748,0.12587325274944305,0.07434586435556412,0.0033050973434001207,-0.03505165874958038,-0.06988349556922913,-0.0047038234770298,-0.008442639373242855,0.14050082862377167,-0.046462442725896835,0.34544289112091064,-0.016511110588908195,-0.1867705136537552,-0.20537684857845306,-0.016834180802106857,0.13820530474185944,-0.121680349111557,-0.06242835149168968,-0.027928274124860764,-0.0904117003083229,-0.018556198105216026,-0.05114676058292389,-0.007524075917899609,0.057359132915735245,-0.1010841578245163,-0.3992979824542999,-0.06667684018611908,-0.14107933640480042,0.11777494102716446,-0.1272418051958084,-0.06709039956331253,0.07847068458795547,-0.17625592648983002,-0.09340659528970718,0.008216774091124535,0.10988936573266983,0.07768037915229797,0.06267528980970383,0.15346293151378632,-0.015480089001357555,-0.06448647379875183,-0.12131516635417938,0.02643776498734951,0.3540755808353424,0.17689797282218933,0.110631063580513,0.0033094044774770737,0.10418778657913208,0.15410710871219635,-0.21774868667125702,0.0721944123506546,0.08291561156511307,0.2296726107597351,0.028281595557928085,0.026866570115089417,-0.14779582619667053,-0.012463564053177834,0.09808120131492615,-0.2343786209821701,0.08407533913850784,0.015618225559592247,-0.0948922410607338,-0.15340885519981384,-0.005931391846388578,0.364749938249588,0.1339845210313797,-0.17863570153713226,-0.10403474420309067,0.2654109299182892,-0.1255834847688675,0.07892110198736191,0.021932385861873627,-0.12968266010284424,-0.14235767722129822,-0.2274976223707199,0.16101016104221344,0.2542532682418823,0.17721767723560333,-0.20028291642665863,-0.00025006523355841637,-0.13134315609931946,0.02541060373187065,-0.029528291895985603,0.03853432461619377,-0.09446536004543304,0.017902877181768417,-0.11631530523300171,-0.052466511726379395,0.11637047678232193,0.03907933831214905,-0.0066252704709768295,0.2340790182352066,-0.051766287535429,0.047035008668899536,-0.029753495007753372,-0.05785532668232918,-0.11149737983942032,-0.0564541332423687,-0.07628827542066574,-0.032907016575336456,0.09061615914106369,-0.10122203826904297,0.0037462739273905754,0.10314489156007767,-0.19899415969848633,0.13066767156124115,-0.048590876162052155,0.11176133900880814,0.030110152438282967,0.027007179334759712,-0.08816121518611908,-0.08879296481609344,0.12175092846155167,-0.23249460756778717,0.2572304308414459,0.1647781878709793,0.06347624957561493,0.1482599824666977,0.09278243035078049,0.024488337337970734,0.08800535649061203,-0.0393235869705677,-0.10257917642593384,-0.09572713822126389,0.06376256793737411,-0.2006363421678543,0.01872905343770981,0.010423250496387482
101,Usher Raymond,-0.22191858291625977,0.1194237545132637,0.14121411740779877,0.009874705225229263,-0.023812472820281982,-0.08756692707538605,-0.009006566368043423,-0.025110581889748573,0.13941524922847748,-0.047332413494586945,0.3525197505950928,-0.004222040064632893,-0.16181451082229614,-0.23027904331684113,0.0024903733283281326,0.16592112183570862,-0.11803009361028671,-0.05195145681500435,-0.069303497672081,-0.0932922214269638,-0.05586973950266838,-0.04651093855500221,0.017623983323574066,0.027516528964042664,-0.08993038535118103,-0.393934428691864,-0.06710103154182434,-0.14724141359329224,0.10739456862211227,-0.1356324702501297,-0.08890137821435928,0.0816485583782196,-0.15360133349895477,-0.10990628600120544,-0.012179910205304623,0.09164109081029892,0.05488271266222,0.026889178901910782,0.12923046946525574,-0.028126655146479607,-0.08834466338157654,-0.1160045936703682,0.03230472654104233,0.3146838843822479,0.15814825892448425,0.0968230739235878,0.01866763085126877,0.09790632873773575,0.15742479264736176,-0.17704495787620544,0.09313952177762985,0.048874519765377045,0.2178574800491333,0.06112537533044815,0.042916662991046906,-0.11810987442731857,0.03776516020298004,0.10355210304260254,-0.23972588777542114,0.05881056189537048,0.0518389493227005,-0.10974738001823425,-0.13673964142799377,0.03516119346022606,0.34432539343833923,0.12446180731058121,-0.13870374858379364,-0.09062263369560242,0.23915515840053558,-0.08376972377300262,0.07315900921821594,0.03081720508635044,-0.1280178278684616,-0.12029347568750381,-0.24311621487140656,0.16378307342529297,0.26379814743995667,0.1593407392501831,-0.19111743569374084,-0.02873675525188446,-0.15119045972824097,0.009174050763249397,-0.02998415380716324,0.021803569048643112,-0.11298224329948425,0.022834401577711105,-0.12490908801555634,-0.0653814822435379,0.10786062479019165,0.05240873992443085,-0.0022319273557513952,0.23246769607067108,-0.01308528147637844,0.001122117042541504,-0.026703257113695145,-0.059038665145635605,-0.0989309549331665,-0.045967623591423035,-0.06614218652248383,-0.049528561532497406,0.11665422469377518,-0.10508991032838821,-0.016485562548041344,0.07281912863254547,-0.22080911695957184,0.14107845723628998,-0.016867119818925858,0.10848908871412277,0.05565571039915085,0.024163968861103058,-0.07800295203924179,-0.10447623580694199,0.11014346778392792,-0.22408723831176758,0.21649423241615295,0.17278346419334412,0.10797951370477676,0.1453246772289276,0.07433079183101654,0.03564692288637161,0.04860050231218338,-0.0635187178850174,-0.07365880906581879,-0.08801485598087311,0.10463353246450424,-0.16594229638576508,0.032500822097063065,0.04779748618602753
102,Usher Raymond,-0.21640679240226746,0.16323259472846985,0.09926041215658188,-0.00219362904317677,-0.027445735409855843,-0.06885987520217896,0.01462019607424736,-0.05299913510680199,0.1690094769001007,-0.04803435131907463,0.3073822855949402,-0.0038697905838489532,-0.1570863574743271,-0.19408582150936127,-0.010807476937770844,0.14074140787124634,-0.18395987153053284,-0.10291367769241333,-0.08939264714717865,-0.0879102423787117,-0.05177975818514824,-0.06319747865200043,0.0067967199720442295,0.07958249002695084,-0.03690003231167793,-0.37570247054100037,-0.06574220955371857,-0.11972880363464355,0.1872507482767105,-0.11407271772623062,-0.02991960197687149,0.07264594733715057,-0.22446413338184357,-0.14275750517845154,-0.030704807490110397,0.08048853278160095,0.1175842210650444,0.03870029002428055,0.165667325258255,-0.041145797818899155,-0.10976868122816086,-0.04519958421587944,0.018949707970023155,0.3590811789035797,0.24618832767009735,0.08069176971912384,-0.017374049872159958,0.09110074490308762,0.12127432972192764,-0.1757354587316513,0.08866710960865021,0.0716303363442421,0.21526305377483368,0.005580092314630747,0.029925137758255005,-0.15106861293315887,-0.029236840084195137,0.08951805531978607,-0.20359793305397034,0.07405832409858704,0.06241818889975548,-0.11789733916521072,-0.08323174715042114,-0.0009353857603855431,0.2954006493091583,0.1153869703412056,-0.10089798271656036,-0.17832502722740173,0.2468671202659607,-0.13405998051166534,0.05502435564994812,0.04658656194806099,-0.11457344889640808,-0.042115647345781326,-0.2785746157169342,0.11270327866077423,0.3285713791847229,0.160625621676445,-0.19465330243110657,0.003325323574244976,-0.17050102353096008,-0.0028811085503548384,-0.00307245971634984,0.03539955988526344,-0.08315971493721008,-0.023784510791301727,-0.13423320651054382,-0.030425749719142914,0.11147716641426086,0.10562481731176376,-0.07139033824205399,0.1967698186635971,-0.048141010105609894,-0.027079330757260323,-0.02935926243662834,-0.05970936268568039,-0.10726171731948853,-0.01390941720455885,-0.12226313352584839,-0.06104440614581108,0.05297411233186722,-0.030914442613720894,0.004731824155896902,0.11937139928340912,-0.18731632828712463,0.11374577134847641,-0.026569074019789696,0.128768190741539,0.0308539941906929,0.05827094614505768,-0.09131795167922974,-0.04606903716921806,0.1492447406053543,-0.22542020678520203,0.25157633423805237,0.15555720031261444,0.049318812787532806,0.10192272067070007,0.09288474917411804,0.039359744638204575,0.07193104922771454,-0.03084898553788662,-0.10988827794790268,-0.08888208866119385,0.056544896215200424,-0.1732325255870819,0.11473263800144196,0.06613564491271973
103,Usher Raymond,-0.2321954071521759,0.1314433217048645,0.11586111783981323,-0.00929657556116581,-0.07335473597049713,-0.08362273871898651,0.013578037731349468,-0.02366211637854576,0.14846032857894897,-0.05628914386034012,0.3391183912754059,-0.001993324141949415,-0.20412103831768036,-0.22789381444454193,0.01894291862845421,0.136492520570755,-0.14420408010482788,-0.09895861148834229,-0.06902634352445602,-0.10233438014984131,-0.01808588020503521,-0.07943930476903915,-0.00918582733720541,0.05275836959481239,-0.08357365429401398,-0.35756954550743103,-0.05871642380952835,-0.12934549152851105,0.14610973000526428,-0.15505266189575195,-0.08741705119609833,0.06943223625421524,-0.1906786859035492,-0.1279793232679367,-0.03063635714352131,0.09775123000144958,0.05294613167643547,0.033656682819128036,0.1293148249387741,-0.04768417775630951,-0.08949840813875198,-0.07767648994922638,0.008552581071853638,0.3115193247795105,0.17403055727481842,0.12105434387922287,0.01246044784784317,0.09428025782108307,0.138349249958992,-0.1689109355211258,0.08588585257530212,0.10032264143228531,0.21776297688484192,0.0027652601711452007,0.04040760546922684,-0.15369635820388794,-0.0326753631234169,0.1125405803322792,-0.19460058212280273,0.08734728395938873,0.07199929654598236,-0.1310870200395584,-0.1628556102514267,-0.056672003120183945,0.28896841406822205,0.08828812837600708,-0.14951610565185547,-0.08552689105272293,0.2521933913230896,-0.10700499266386032,0.051415637135505676,0.04158802330493927,-0.1308700293302536,-0.09642627835273743,-0.22947092354297638,0.14307346940040588,0.3014605641365051,0.15811116993427277,-0.17735707759857178,-0.04057041555643082,-0.12159325927495956,0.02137628383934498,-0.047345276921987534,0.04005526751279831,-0.11701466143131256,0.01055016927421093,-0.13507726788520813,-0.03219648078083992,0.08126324415206909,0.07267340272665024,0.02405601553618908,0.2111004889011383,-0.009567350149154663,0.012247078120708466,-0.04472138360142708,-0.07705234736204147,-0.0867713987827301,-0.0656648799777031,-0.06163741275668144,-0.03549133986234665,0.07084567844867706,-0.1414186954498291,-0.03274226933717728,0.07445546239614487,-0.17117509245872498,0.09668277204036713,-0.018717054277658463,0.12358200550079346,0.009490763768553734,0.03395439684391022,-0.07143224030733109,-0.08910108357667923,0.10735637694597244,-0.22535169124603271,0.20061202347278595,0.20730729401111603,0.07709401845932007,0.11182887852191925,0.07180055230855942,0.05333501100540161,0.05120765417814255,-0.056715648621320724,-0.1135784164071083,-0.10760513693094254,0.0711883157491684,-0.1806132048368454,0.05215756967663765,0.03789316862821579
104,Usher Raymond,-0.20670515298843384,0.12395140528678894,0.10537288337945938,0.005235257558524609,-0.021713661029934883,-0.09271251410245895,-0.027941977605223656,-0.061599697917699814,0.14049482345581055,-0.0548461377620697,0.3346107602119446,0.023319724947214127,-0.21968014538288116,-0.18767474591732025,-0.02942611649632454,0.11144719272851944,-0.14306999742984772,-0.06804103404283524,-0.05820178985595703,-0.09147899597883224,-0.05590834468603134,-0.04355917125940323,0.01779240369796753,0.01839860901236534,-0.05319546163082123,-0.42073339223861694,-0.07154348492622375,-0.15729793906211853,0.10110318660736084,-0.0766388550400734,-0.06784665584564209,0.10034912079572678,-0.16212855279445648,-0.1038007140159607,-0.02811291441321373,0.08904381841421127,0.08516735583543777,0.06802760809659958,0.12088959664106369,-0.013684824109077454,-0.05910422280430794,-0.1043679416179657,0.00010671652853488922,0.3505660891532898,0.24285739660263062,0.12940341234207153,0.024116715416312218,0.09746958315372467,0.13033561408519745,-0.21198979020118713,0.04855569452047348,0.07955820113420486,0.20223921537399292,0.01632194221019745,0.0717511996626854,-0.13576741516590118,-0.02605433389544487,0.09927928447723389,-0.2130502164363861,0.07185438275337219,0.014689959585666656,-0.09507997334003448,-0.1289154589176178,-0.0428101047873497,0.36037561297416687,0.10978537797927856,-0.16891472041606903,-0.04948721081018448,0.2513118088245392,-0.1433328539133072,0.018543019890785217,-0.007312153000384569,-0.14357969164848328,-0.12642933428287506,-0.2399871051311493,0.11860336363315582,0.29220685362815857,0.1988716423511505,-0.18841026723384857,0.02057485096156597,-0.1392461061477661,0.0021045063622295856,0.006641448941081762,0.013657894916832447,-0.06546416878700256,0.004274269565939903,-0.11622250080108643,-0.08971406519412994,0.13302549719810486,0.057467471808195114,-0.028951948508620262,0.2121485471725464,-0.08933744579553604,0.029596563428640366,-0.02839569002389908,-0.06741411983966827,-0.08639326691627502,-0.04399532079696655,-0.1181919276714325,-0.053023457527160645,0.050922419875860214,-0.10210666805505753,-0.022459784522652626,0.04596823453903198,-0.18398049473762512,0.10964422672986984,-0.022824548184871674,0.13429833948612213,0.04143296927213669,-0.0019351914525032043,-0.08026459068059921,-0.04837549477815628,0.16264505684375763,-0.25059035420417786,0.2717854380607605,0.18927623331546783,0.055037494748830795,0.15703773498535156,0.06761672347784042,0.007706861011683941,0.041964586824178696,-0.05150623247027397,-0.1182856336236,-0.14251123368740082,0.061714399605989456,-0.1694360226392746,0.05849064886569977,0.03218858316540718
